"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-135.87","63.62","MAYO A","2100700","2009-01-01","2009","01","01","","-34.2","","-45.3","","-39.8","","57.8","","0.0","","0.0","","0.2","","0.0","T","36","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-02","2009","01","02","","-44.8","","-48.4","","-46.6","","64.6","","0.0","","0.0","","0.0","","0.0","","36","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-03","2009","01","03","","-43.9","","-50.2","","-47.1","","65.1","","0.0","","0.0","","0.0","","0.0","","36","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-04","2009","01","04","","-39.4","","-45.8","","-42.6","","60.6","","0.0","","0.0","","0.2","","0.0","T","36","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-05","2009","01","05","","-28.8","","-43.5","","-36.2","","54.2","","0.0","","0.0","","2.6","","2.2","","37","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-06","2009","01","06","","-28.8","","-41.1","","-35.0","","53.0","","0.0","","0.0","","0.0","T","0.0","T","38","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-07","2009","01","07","","-34.9","","-44.6","","-39.8","","57.8","","0.0","","0.0","","0.2","","0.0","T","38","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-08","2009","01","08","","-44.0","","-50.2","","-47.1","","65.1","","0.0","","0.0","","0.2","","0.2","","38","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-09","2009","01","09","","-45.4","","-50.5","","-48.0","","66.0","","0.0","","0.0","","0.0","","0.0","","38","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-10","2009","01","10","","-46.1","","-50.8","","-48.5","","66.5","","0.0","","0.0","","0.0","","0.0","","38","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-11","2009","01","11","","-37.5","","-48.4","","-43.0","","61.0","","0.0","","0.0","","0.0","","0.0","","38","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-12","2009","01","12","","-20.2","","-37.5","","-28.9","","46.9","","0.0","","0.0","","4.0","","2.2","","38","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-13","2009","01","13","","-23.3","","-34.5","","-28.9","","46.9","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-14","2009","01","14","","-12.5","","-24.7","","-18.6","","36.6","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-15","2009","01","15","","-1.9","","-14.1","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","41","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-16","2009","01","16","","3.0","","-13.2","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","41","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-17","2009","01","17","","4.0","","-3.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","41","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-18","2009","01","18","","4.9","","-1.0","","2.0","","16.0","","0.0","","0.8","","0.0","","0.8","","39","","","","<31",""
"-135.87","63.62","MAYO A","2100700","2009-01-19","2009","01","19","","4.5","","0.4","","2.5","","15.5","","0.0","","1.8","","0.0","","1.8","","33","","","","<31",""
