"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-01","2009","01","01","","-26.2","","-39.0","","-32.6","","50.6","","0.0","","0.0","","1.0","","0.8","","20","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-02","2009","01","02","","-34.8","","-40.9","","-37.9","","55.9","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-03","2009","01","03","","-32.9","","-36.8","","-34.9","","52.9","","0.0","","0.0","","2.6","","1.8","","19","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-04","2009","01","04","","-27.5","","-34.1","","-30.8","","48.8","","0.0","","0.0","","4.6","","4.0","","21","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-05","2009","01","05","","-26.2","","-34.1","","-30.2","","48.2","","0.0","","0.0","","2.6","","1.8","","23","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-06","2009","01","06","","-31.7","","-39.3","","-35.5","","53.5","","0.0","","0.0","","1.0","","0.8","","24","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-07","2009","01","07","","-34.3","","-40.7","","-37.5","","55.5","","0.0","","0.0","","0.0","T","0.0","T","24","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-08","2009","01","08","","-33.9","","-38.5","","-36.2","","54.2","","0.0","","0.0","","1.4","","0.5","","23","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-09","2009","01","09","","-29.2","","-34.6","","-31.9","","49.9","","0.0","","0.0","","4.4","","3.4","","26","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-10","2009","01","10","","-28.5","","-33.0","","-30.8","","48.8","","0.0","","0.0","","4.4","","2.2","","31","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-11","2009","01","11","","-25.3","","-29.2","","-27.3","","45.3","","0.0","","0.0","","1.2","","1.2","","34","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-12","2009","01","12","","-20.5","","-26.5","","-23.5","","41.5","","0.0","","0.0","","9.8","","8.0","","33","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-13","2009","01","13","","-15.3","","-21.3","","-18.3","","36.3","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-14","2009","01","14","","3.0","","-16.8","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","","","16","","46",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-15","2009","01","15","","3.6","","0.3","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","28","","17","","46",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-16","2009","01","16","","2.9","","-0.5","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","26","","16","","59",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-17","2009","01","17","","6.7","","1.2","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","22","","16","","65",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-18","2009","01","18","","10.0","","3.7","","6.9","","11.1","","0.0","","0.0","T","0.0","","0.0","T","21","","17","","52",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-19","2009","01","19","","8.0","","3.3","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","18","","17","","46",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-20","2009","01","20","","3.4","","-0.2","","1.6","","16.4","","0.0","","0.7","","4.4","","6.7","","17","","18","","41",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-21","2009","01","21","","-0.1","","-16.6","","-8.4","","26.4","","0.0","","0.5","","2.0","","2.2","","21","","35","","37",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-22","2009","01","22","","-16.2","","-28.9","","-22.6","","40.6","","0.0","","0.0","","0.6","","0.6","","21","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-23","2009","01","23","","-22.7","","-32.7","","-27.7","","45.7","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-24","2009","01","24","","-22.3","","-29.1","","-25.7","","43.7","","0.0","","0.0","","0.0","","0.0","","1","","18","","43",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-25","2009","01","25","","-20.5","","-26.8","","-23.7","","41.7","","0.0","","0.0","","0.0","T","0.0","T","21","","19","","37",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-26","2009","01","26","","-17.2","","-22.2","","-19.7","","37.7","","0.0","","0.0","","4.4","","3.6","","22","","19","","33",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-27","2009","01","27","","-16.9","","-25.4","","-21.2","","39.2","","0.0","","0.0","","0.0","T","0.0","T","23","","19","","37",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-28","2009","01","28","","-4.8","","-23.3","","-14.1","","32.1","","0.0","","0.0","","0.0","","0.0","","23","","18","","41",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-29","2009","01","29","","-1.4","","-17.6","","-9.5","","27.5","","0.0","","0.0","","1.4","","1.4","","23","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-30","2009","01","30","","-1.1","","-10.1","","-5.6","","23.6","","0.0","","0.0","","3.5","","3.5","","23","","","","<31",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-01-31","2009","01","31","","-4.0","","-13.6","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","","","14","","37",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-02-01","2009","02","01","","-2.6","","-15.2","","-8.9","","26.9","","0.0","","0.0","","0.0","T","0.0","T","24","","16","","65",""
"-135.07","60.71","WHITEHORSE A","2101300","2009-02-02","2009","02","02","","-0.1","","-7.3","","-3.7","","21.7","","0.0","","0.0","","0.0","","0.0","","24","","18","","37",""
